,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Male,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65plus,Edu_Doctorate,Edu_Left_16,Edu_Left_17,Edu_Left_18,Edu_Left_Before_16,Edu_Masters,Edu_Profess_Diploma,Edu_Some_College,Country_Canada,Country_Ireland,Country_New_Zealand,Country_Other,Country_UK,Country_USA,Race_Black,Race_Mixed_Black_Asian,Race_Mixed_White_Asian,Race_Mixed_White_Black,Race_Other,Race_White
635,29.0,42.0,43.0,46.0,42.0,0.19268,-0.21575,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
636,32.0,41.0,39.0,48.0,45.0,-1.37983,-1.18084,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
637,33.0,36.0,36.0,42.0,52.0,-0.71126,0.07987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
638,33.0,51.0,52.0,51.0,45.0,0.52975,1.92173,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
639,34.0,35.0,49.0,44.0,41.0,-0.21712,-0.52593,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
640,29.0,46.0,52.0,56.0,53.0,-0.21712,0.40148,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
641,26.0,44.0,44.0,51.0,50.0,-0.71126,0.40148,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
642,38.0,38.0,34.0,47.0,37.0,-0.21712,0.07987,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
643,36.0,38.0,44.0,38.0,39.0,1.29221,-0.52593,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
644,31.0,39.0,44.0,42.0,47.0,-0.21712,-0.52593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
645,23.0,49.0,53.0,32.0,48.0,-0.71126,0.40148,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
646,47.0,41.0,53.0,55.0,34.0,1.29221,1.92173,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
647,34.0,45.0,37.0,43.0,54.0,0.19268,-1.18084,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
648,31.0,53.0,59.0,53.0,43.0,1.29221,0.40148,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
649,42.0,43.0,49.0,47.0,34.0,0.19268,-1.18084,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
650,46.0,48.0,54.0,39.0,34.0,0.19268,0.40148,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
651,29.0,44.0,46.0,44.0,42.0,1.29221,0.40148,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
652,32.0,46.0,41.0,46.0,49.0,-0.71126,-0.84637,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
653,31.0,51.0,43.0,42.0,34.0,0.52975,0.7654,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
654,48.0,36.0,48.0,35.0,33.0,1.29221,0.40148,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
655,47.0,30.0,55.0,40.0,31.0,1.86203,1.92173,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
656,42.0,41.0,49.0,41.0,38.0,0.88113,0.07987,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
657,28.0,49.0,57.0,37.0,39.0,1.29221,0.40148,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
658,24.0,43.0,46.0,50.0,43.0,-1.37983,-1.54858,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
659,33.0,32.0,41.0,42.0,51.0,-1.37983,-0.84637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
660,36.0,41.0,48.0,55.0,53.0,0.52975,-1.18084,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
661,48.0,31.0,44.0,34.0,31.0,-0.21712,-0.52593,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
662,32.0,37.0,50.0,45.0,38.0,0.52975,0.7654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
663,47.0,37.0,47.0,45.0,40.0,-0.71126,-0.21575,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
664,19.0,38.0,47.0,42.0,35.0,0.88113,0.40148,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
665,45.0,35.0,54.0,41.0,44.0,-0.21712,0.07987,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
666,21.0,53.0,47.0,45.0,39.0,0.19268,-0.21575,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
667,30.0,46.0,49.0,41.0,41.0,0.19268,0.7654,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
668,32.0,41.0,43.0,38.0,39.0,-2.55524,-0.52593,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
669,31.0,45.0,46.0,39.0,43.0,0.88113,1.2247,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
670,33.0,40.0,55.0,48.0,48.0,0.52975,-0.21575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
671,48.0,47.0,49.0,47.0,48.0,-0.71126,0.07987,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
672,44.0,35.0,42.0,39.0,34.0,-0.71126,0.7654,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
673,35.0,38.0,41.0,38.0,36.0,0.19268,1.2247,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
674,38.0,40.0,34.0,42.0,44.0,0.88113,0.7654,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
675,41.0,38.0,49.0,39.0,37.0,-0.21712,-0.21575,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
676,56.0,24.0,44.0,43.0,26.0,-1.37983,-1.54858,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
677,42.0,38.0,42.0,35.0,51.0,-0.71126,1.2247,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
678,38.0,34.0,45.0,43.0,26.0,-0.71126,-2.07848,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
679,24.0,40.0,37.0,39.0,43.0,0.88113,0.7654,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
680,49.0,27.0,49.0,45.0,46.0,-1.37983,-0.84637,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
681,41.0,39.0,43.0,42.0,37.0,-1.37983,-0.52593,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
682,45.0,35.0,54.0,35.0,30.0,1.29221,1.92173,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
683,32.0,41.0,51.0,40.0,36.0,0.88113,0.40148,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
684,51.0,46.0,55.0,41.0,35.0,0.88113,1.2247,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
685,27.0,44.0,39.0,49.0,44.0,-1.37983,-2.07848,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
686,46.0,47.0,44.0,35.0,46.0,0.88113,1.2247,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
687,44.0,35.0,43.0,43.0,41.0,1.86203,0.40148,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
688,40.0,35.0,36.0,33.0,41.0,0.52975,-0.52593,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
689,34.0,39.0,39.0,44.0,45.0,-0.71126,-0.52593,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
690,38.0,35.0,44.0,41.0,38.0,-0.71126,-0.84637,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
691,25.0,38.0,47.0,46.0,46.0,-1.37983,-0.84637,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
692,27.0,36.0,43.0,39.0,40.0,0.19268,-0.21575,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
693,34.0,37.0,46.0,51.0,53.0,-0.71126,-1.18084,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
694,28.0,42.0,49.0,33.0,51.0,-0.21712,0.07987,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
695,21.0,38.0,53.0,53.0,42.0,-0.71126,0.07987,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
696,35.0,33.0,52.0,43.0,37.0,-0.21712,-0.52593,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
697,34.0,32.0,41.0,45.0,34.0,-0.21712,0.40148,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
698,45.0,41.0,49.0,37.0,43.0,1.29221,1.2247,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
699,26.0,47.0,49.0,48.0,49.0,-0.71126,0.40148,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
700,32.0,44.0,50.0,41.0,42.0,0.88113,0.7654,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
701,23.0,45.0,45.0,37.0,41.0,-0.71126,0.07987,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
702,28.0,38.0,42.0,39.0,44.0,-0.71126,-0.52593,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
703,23.0,42.0,53.0,55.0,43.0,-0.71126,-0.21575,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
704,34.0,33.0,36.0,40.0,44.0,0.52975,-0.84637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
705,35.0,52.0,48.0,42.0,38.0,0.52975,0.40148,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
706,40.0,36.0,43.0,48.0,49.0,-1.37983,-0.52593,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
707,27.0,38.0,41.0,47.0,45.0,-0.71126,-1.54858,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
708,45.0,41.0,50.0,39.0,32.0,0.19268,1.2247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
709,30.0,39.0,40.0,50.0,45.0,-1.37983,-0.84637,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
710,41.0,42.0,51.0,44.0,49.0,-0.21712,-0.52593,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
711,41.0,45.0,52.0,54.0,42.0,0.88113,0.7654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
712,43.0,47.0,49.0,36.0,40.0,0.88113,1.92173,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
713,42.0,43.0,53.0,54.0,44.0,-0.21712,0.40148,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
714,35.0,29.0,37.0,39.0,28.0,1.29221,-0.84637,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
715,28.0,34.0,44.0,44.0,44.0,-0.71126,-0.84637,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
716,35.0,31.0,41.0,39.0,40.0,1.86203,1.2247,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
717,32.0,33.0,41.0,40.0,39.0,0.52975,0.40148,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
718,48.0,45.0,52.0,42.0,49.0,0.88113,0.7654,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
719,51.0,35.0,48.0,48.0,43.0,-0.71126,-0.84637,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
720,35.0,38.0,46.0,39.0,39.0,-1.37983,-1.18084,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
721,27.0,49.0,48.0,49.0,46.0,0.19268,-0.52593,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
722,47.0,36.0,51.0,48.0,39.0,0.19268,-0.21575,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
723,39.0,44.0,51.0,53.0,44.0,-0.21712,1.92173,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
724,56.0,33.0,51.0,35.0,38.0,-0.71126,-0.52593,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
725,39.0,44.0,42.0,44.0,41.0,0.19268,-0.21575,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
726,23.0,41.0,51.0,41.0,30.0,0.19268,0.07987,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
727,30.0,42.0,47.0,39.0,43.0,1.29221,0.7654,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
728,43.0,40.0,39.0,43.0,42.0,-0.21712,-1.18084,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
729,28.0,48.0,44.0,42.0,38.0,0.19268,0.40148,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
730,48.0,44.0,51.0,42.0,42.0,-0.71126,-0.21575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
731,42.0,41.0,48.0,41.0,40.0,-0.21712,-0.52593,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
732,43.0,47.0,55.0,33.0,28.0,0.88113,0.7654,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
733,38.0,53.0,59.0,53.0,37.0,1.29221,1.2247,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
734,31.0,27.0,26.0,33.0,33.0,-1.37983,0.07987,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
735,26.0,51.0,46.0,44.0,55.0,0.52975,1.2247,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
736,48.0,41.0,55.0,51.0,46.0,-0.71126,0.40148,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
737,35.0,30.0,49.0,40.0,38.0,0.19268,0.7654,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
738,24.0,41.0,50.0,51.0,37.0,0.88113,0.07987,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
739,44.0,38.0,48.0,48.0,52.0,0.52975,0.40148,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
740,42.0,41.0,41.0,37.0,35.0,-1.37983,-1.18084,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
741,32.0,40.0,42.0,37.0,47.0,0.52975,0.40148,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
742,27.0,41.0,46.0,47.0,30.0,1.29221,-0.21575,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
743,43.0,42.0,38.0,46.0,39.0,-0.71126,-0.21575,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
744,35.0,43.0,49.0,45.0,45.0,-0.71126,-0.21575,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
745,40.0,36.0,36.0,43.0,28.0,0.19268,-0.21575,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
746,21.0,46.0,39.0,53.0,54.0,-0.21712,-0.52593,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
747,34.0,40.0,46.0,50.0,41.0,-0.21712,0.40148,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
748,17.0,49.0,33.0,50.0,50.0,-0.21712,-0.84637,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
749,51.0,38.0,53.0,52.0,28.0,1.86203,0.07987,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
750,40.0,47.0,42.0,51.0,45.0,0.19268,0.40148,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
751,27.0,43.0,55.0,50.0,38.0,0.19268,0.07987,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
752,23.0,50.0,56.0,48.0,56.0,-0.71126,-1.18084,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
753,42.0,42.0,42.0,44.0,47.0,-0.21712,-0.21575,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
754,56.0,37.0,45.0,48.0,25.0,1.29221,0.40148,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
755,40.0,44.0,46.0,42.0,40.0,0.52975,1.2247,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
756,14.0,51.0,50.0,50.0,44.0,-0.71126,0.40148,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
757,36.0,33.0,40.0,40.0,37.0,0.19268,1.2247,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
758,52.0,42.0,38.0,40.0,23.0,2.90161,-0.21575,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
759,24.0,45.0,55.0,50.0,43.0,-0.21712,0.40148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
760,47.0,45.0,50.0,49.0,30.0,0.88113,-0.84637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
761,40.0,33.0,53.0,47.0,34.0,0.52975,0.7654,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
762,42.0,41.0,2.15324,48.0,42.0,0.19268,1.2247,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
763,46.0,34.0,48.0,56.0,37.0,0.52975,0.07987,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
764,44.0,35.0,47.0,38.0,40.0,-0.71126,0.07987,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
765,32.0,44.0,47.0,41.0,47.0,1.29221,-0.52593,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
766,46.0,41.0,50.0,46.0,47.0,-1.37983,0.7654,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
767,42.0,28.0,37.0,43.0,35.0,1.86203,1.2247,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
768,41.0,30.0,33.0,49.0,44.0,0.52975,-0.84637,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
769,48.0,30.0,43.0,39.0,28.0,0.19268,0.40148,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
770,46.0,31.0,44.0,41.0,38.0,-0.21712,-0.21575,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
771,25.0,37.0,50.0,45.0,42.0,-0.71126,-0.21575,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
772,21.0,43.0,52.0,41.0,28.0,0.19268,0.40148,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
773,37.0,37.0,40.0,41.0,42.0,-0.71126,-1.54858,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
774,41.0,44.0,51.0,39.0,38.0,0.19268,0.07987,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
775,54.0,40.0,2.15324,40.0,37.0,0.88113,0.7654,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
776,18.0,47.0,44.0,47.0,39.0,0.19268,-0.52593,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
777,46.0,24.0,45.0,46.0,42.0,-1.37983,-0.84637,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
778,46.0,33.0,40.0,34.0,36.0,0.19268,0.7654,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
779,47.0,31.0,48.0,43.0,33.0,1.86203,1.92173,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
780,44.0,37.0,52.0,46.0,38.0,0.52975,1.2247,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
781,33.0,43.0,52.0,43.0,49.0,-0.21712,1.2247,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
782,49.0,34.0,52.0,43.0,44.0,-0.21712,0.7654,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
783,30.0,40.0,47.0,41.0,29.0,0.88113,0.7654,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
784,44.0,36.0,47.0,38.0,43.0,1.29221,0.07987,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
785,21.0,48.0,42.0,39.0,33.0,1.86203,0.7654,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
786,19.0,41.0,51.0,44.0,47.0,0.19268,1.2247,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
787,34.0,37.0,52.0,39.0,36.0,1.29221,0.7654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
788,42.0,39.0,50.0,32.0,41.0,1.29221,1.92173,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
789,44.0,44.0,48.0,36.0,31.0,-0.71126,-0.21575,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
790,36.0,53.0,44.0,39.0,42.0,1.29221,0.07987,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
791,35.0,36.0,54.0,51.0,38.0,0.19268,0.7654,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
792,47.0,36.0,44.0,39.0,49.0,-0.71126,-0.21575,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
793,40.0,33.0,44.0,46.0,41.0,-0.21712,0.7654,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
794,30.0,45.0,49.0,47.0,50.0,-0.71126,0.7654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
795,37.0,47.0,51.0,41.0,47.0,-0.21712,1.2247,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
