,sqft_basement,sqft_above,sqft_living,sqft_lot,sqft_living15,sqft_lot15,bedrooms,bathrooms,floors,view,grade,condition,age,age_renovated,waterfront,renovated,sale_month_02,sale_month_03,sale_month_04,sale_month_05,sale_month_06,sale_month_07,sale_month_08,sale_month_09,sale_month_10,sale_month_11,sale_month_12
3391,310,1050,1360,1349,1430,4400,2,2.5,2.0,0,8,3,17,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
3392,0,1770,1770,1853,1770,1924,2,2.5,3.0,0,8,3,8,9999,0,0,1,0,0,0,0,0,0,0,0,0,0
3393,810,1220,2030,24829,1980,15204,3,2.0,1.0,0,7,4,35,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
3394,0,1180,1180,9350,1780,9306,2,1.0,1.0,0,6,3,96,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
3395,1120,1310,2430,199940,2220,150282,4,2.0,1.0,0,8,3,53,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
3396,0,1300,1300,8266,1300,8707,3,1.0,1.0,0,7,4,61,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
3397,0,2360,2360,43088,2850,39216,4,2.5,2.0,0,8,3,37,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
3398,0,1200,1200,15606,1210,15606,3,1.5,1.0,0,7,3,29,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
3399,0,1000,1000,16524,1350,10208,2,1.0,1.0,0,5,3,101,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
3400,0,1556,1556,20000,2250,17286,2,1.5,1.0,0,7,4,57,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
3401,430,1460,1890,3880,1010,3880,3,2.5,1.5,0,8,4,100,9999,0,0,0,0,0,0,0,0,0,0,0,0,0
3402,800,1010,1810,5733,1260,4680,3,1.75,1.0,0,7,4,88,9999,0,0,0,0,0,0,0,0,0,0,0,1,0
3403,0,2730,2730,10753,3090,10740,4,2.5,2.0,0,9,3,23,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
3404,670,2400,3070,5850,2940,5573,4,3.75,2.0,0,9,5,87,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
3405,860,1220,2080,12007,2110,12459,4,2.25,1.0,0,8,4,35,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
3406,0,1620,1620,7992,1710,7500,4,2.0,2.0,0,7,4,39,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
3407,380,770,1150,2723,1440,4000,2,1.75,1.0,0,7,4,91,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
3408,400,850,1250,3825,1370,4998,2,1.0,1.0,0,7,3,85,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
3409,0,1430,1430,8000,1410,9820,3,1.5,1.0,0,7,5,66,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
3410,0,790,790,7128,1110,7150,2,1.0,1.0,0,6,3,70,9999,0,0,0,0,0,0,0,0,0,0,0,1,0
3411,0,1200,1200,9322,1540,9677,3,1.0,1.5,0,7,4,60,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
3412,0,2110,2110,9519,1480,9519,2,1.75,1.0,0,7,2,66,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
3413,750,2410,3160,11193,1020,5940,4,2.0,1.0,0,6,5,73,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
3414,0,2700,2700,7875,2220,7875,4,1.75,1.5,0,8,4,46,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
3415,0,820,820,7475,1030,5720,2,1.0,1.0,0,6,3,69,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
3416,600,1200,1800,8432,1780,8432,4,2.5,1.0,0,7,4,54,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
3417,360,1390,1750,12491,1560,12473,5,1.5,1.0,0,6,3,54,9999,0,0,0,0,0,0,0,0,0,0,0,0,0
3418,0,1540,1540,67953,1250,9100,3,2.0,1.0,0,7,3,18,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
3419,0,1130,1130,7800,1170,7800,3,1.0,1.0,0,7,3,63,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
3420,0,1500,1500,9416,1440,7200,3,1.0,1.0,0,8,4,62,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
3421,0,1600,1600,5795,2310,6301,2,1.75,1.5,0,8,3,74,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
3422,320,880,1200,5029,1510,5854,3,2.0,1.0,0,6,3,77,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
3423,0,1690,1690,5100,1690,5100,3,2.0,1.5,0,7,5,107,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
3424,0,2270,2270,7665,2450,8706,4,2.5,2.0,0,9,3,28,9999,0,0,0,0,0,0,0,0,0,0,0,1,0
3425,0,1910,1910,5000,2020,5000,4,2.5,2.0,0,7,3,9,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
3426,0,1640,1640,2720,1490,4375,3,1.5,1.5,0,8,3,85,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
3427,0,2120,2120,6497,2230,6300,4,2.5,2.0,0,7,3,12,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
3428,0,1400,1400,8840,1260,8840,3,1.5,1.0,0,6,4,62,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
3429,0,760,760,6000,950,6000,2,1.0,1.0,0,6,4,64,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
3430,0,1070,1070,3713,1290,3960,3,1.0,1.0,0,6,4,98,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
3431,500,960,1460,9998,1460,9998,3,1.75,1.0,0,7,3,57,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
3432,0,1280,1280,16738,1590,16317,3,1.5,1.5,0,5,4,82,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
3433,0,1650,1650,4859,1890,5018,3,2.25,2.0,0,7,3,26,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
3434,0,1260,1260,4125,1300,9091,3,2.0,1.0,0,6,3,16,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
3435,800,1400,2200,20000,3050,11775,3,2.5,1.0,1,7,3,62,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
3436,1500,2060,3560,15450,3680,17314,4,2.5,1.0,1,8,5,37,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
3437,510,630,1140,2500,1500,5000,2,1.5,1.0,1,7,3,27,9999,0,0,1,0,0,0,0,0,0,0,0,0,0
3438,0,2550,2550,7312,2330,7480,4,2.5,2.0,0,9,3,26,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
3439,0,1553,1553,1991,1509,2431,3,2.5,3.0,0,8,3,0,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
3440,0,1140,1140,7200,1110,7200,2,1.0,1.0,0,6,3,92,64,0,1,1,0,0,0,0,0,0,0,0,0,0
3441,0,790,790,6426,1380,6946,2,1.0,1.0,0,6,3,70,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
3442,0,2130,2130,5080,1900,5080,4,1.75,1.5,0,8,3,100,21,0,1,0,0,0,0,0,1,0,0,0,0,0
3443,0,1390,1390,21262,1560,10800,3,1.0,1.0,0,7,3,57,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
3444,0,4000,4000,15253,3550,8747,4,3.5,2.0,0,9,3,7,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
3445,0,1520,1520,7983,1520,7783,4,2.0,1.0,0,7,5,47,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
3446,0,1657,1657,5031,2050,6201,2,1.0,2.0,0,7,3,104,9999,0,0,0,0,0,0,0,0,0,0,0,1,0
3447,500,1180,1680,8460,1890,9529,3,1.75,1.0,0,7,3,39,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
3448,930,1340,2270,5102,1800,5102,4,2.25,1.0,0,8,5,60,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
3449,560,1910,2470,609,2440,1229,2,2.5,3.0,0,11,3,4,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
3450,0,1240,1240,2500,1660,5000,2,2.0,2.0,0,7,3,29,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
3451,0,1740,1740,41275,2630,41275,3,2.0,1.0,0,8,3,41,26,0,1,0,0,0,0,0,0,0,0,0,0,0
3452,1170,2920,4090,290980,1880,9255,5,3.5,1.0,0,11,3,13,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
3453,800,1720,2520,12500,2520,13000,4,2.75,2.0,0,8,3,35,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
3454,0,1340,1340,11198,1390,8020,5,1.0,1.5,0,8,3,80,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
3455,0,1640,1640,9750,1200,9750,3,1.0,1.0,0,7,3,47,9999,0,0,0,0,0,0,0,0,0,0,0,0,0
3456,1450,1550,3000,10920,2380,10920,4,2.5,1.0,0,8,4,45,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
3457,0,1210,1210,3720,1560,6000,3,1.0,2.0,0,8,4,84,9999,0,0,0,0,0,0,0,0,0,0,0,1,0
3458,450,1360,1810,13068,1400,13068,3,1.0,1.0,0,7,4,74,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
3459,700,1500,2200,9676,2120,9585,4,2.75,1.0,0,8,3,35,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
3460,0,2200,2200,14630,2850,15803,3,1.75,1.5,1,8,3,66,11,0,1,0,0,0,0,1,0,0,0,0,0,0
3461,700,1650,2350,6480,1840,7200,5,3.0,2.0,3,7,4,90,52,0,1,0,0,0,0,0,0,0,0,0,1,0
3462,0,1090,1090,10454,1230,12196,3,1.5,1.0,0,6,3,51,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
3463,820,1460,2280,77972,2460,14430,3,1.75,1.0,0,8,3,38,9999,0,0,1,0,0,0,0,0,0,0,0,0,0
3464,690,830,1520,3360,1470,3774,2,1.0,1.0,0,7,4,87,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
3465,340,1280,1620,7150,1620,6930,3,2.25,1.0,2,7,4,64,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
3466,0,1510,1510,3750,1500,5000,3,2.0,1.5,0,7,4,86,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
3467,0,3001,3001,5710,2340,5980,5,2.5,2.0,0,8,3,8,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
3468,1010,1010,2020,6000,1710,6000,4,1.5,1.0,0,7,4,62,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
3469,0,1380,1380,4500,1620,4000,3,2.0,1.0,0,7,3,6,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
3470,500,1020,1520,4288,1660,4288,3,1.5,1.0,0,7,3,65,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
3471,300,790,1090,4590,1390,4080,2,1.75,1.0,0,7,4,100,9999,0,0,1,0,0,0,0,0,0,0,0,0,0
3472,0,4220,4220,15959,4630,16531,5,3.75,2.0,0,11,3,10,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
3473,0,2520,2520,12000,2510,12000,3,2.25,1.0,0,10,3,36,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
3474,800,960,1760,5000,1380,5000,3,2.0,1.0,0,7,5,94,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
3475,0,930,930,6600,1250,6600,2,1.0,1.0,0,6,3,57,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
3476,400,2200,2600,11542,2840,10960,4,2.5,1.5,0,9,4,75,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
3477,480,1700,2180,11100,2350,11397,3,2.25,1.0,0,8,5,36,9999,0,0,1,0,0,0,0,0,0,0,0,0,0
3478,0,1910,1910,3075,1940,3485,3,2.5,2.0,0,8,3,14,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
3479,0,1100,1100,5525,1050,5200,3,1.75,1.0,0,6,5,46,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
3480,0,1760,1760,235224,2320,87120,3,1.75,1.0,0,7,3,42,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
3481,220,480,700,3180,1760,6360,2,1.0,1.0,0,6,3,63,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
3482,0,1080,1080,10200,1230,10400,3,1.0,1.0,0,7,4,52,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
3483,0,1070,1070,22489,1880,20250,3,1.0,1.0,0,7,3,47,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
3484,0,1460,1460,8710,1400,8645,3,1.5,1.0,0,7,3,59,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
3485,0,1050,1050,7583,1420,7560,1,1.0,1.0,0,6,4,67,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
3486,0,3160,3160,42733,1890,24000,4,2.75,2.0,0,9,3,20,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
3487,400,1000,1400,6739,1500,6380,4,1.0,1.0,0,7,3,60,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
3488,0,3120,3120,157875,1580,7050,4,3.0,2.0,0,8,4,38,9999,0,0,0,0,0,0,0,0,0,0,0,0,0
3489,0,720,720,212137,2010,109642,2,1.0,1.0,0,5,3,32,9999,0,0,0,0,0,0,0,0,0,0,0,1,0
3490,0,2840,2840,206910,2070,25067,3,3.0,2.0,0,10,3,15,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
3491,450,770,1220,2500,1540,3000,2,1.0,1.0,0,6,3,104,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
3492,960,1860,2820,2850,1570,4500,4,3.0,1.5,0,7,5,86,9999,0,0,0,0,0,0,0,0,0,0,0,1,0
3493,0,840,840,5000,1240,5000,2,1.0,1.0,0,7,4,106,9999,0,0,0,0,0,0,0,0,0,0,0,1,0
3494,0,1610,1610,5100,1740,5100,3,2.0,1.5,0,8,5,74,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
3495,0,1860,1860,4356,1860,4356,4,3.25,2.0,0,9,3,98,10,0,1,0,1,0,0,0,0,0,0,0,0,0
3496,0,2260,2260,17711,2880,16594,4,1.75,1.0,1,9,4,47,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
3497,0,2450,2450,14803,2330,14803,4,2.75,2.0,0,9,4,26,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
3498,0,850,850,3276,1460,4100,2,1.0,1.0,0,6,3,104,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
3499,780,1020,1800,7200,1740,5475,3,1.0,1.0,0,7,3,50,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
3500,140,1090,1230,7890,2380,13176,4,1.75,1.0,1,7,4,64,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
3501,520,1540,2060,8540,1560,7700,4,2.25,1.0,0,7,4,47,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
3502,1250,1500,2750,6180,1740,6180,4,2.25,1.0,0,8,4,66,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
3503,0,1120,1120,9912,1540,9750,2,1.0,1.0,0,6,4,34,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
3504,0,3010,3010,11393,2810,11282,4,2.5,2.0,0,8,3,10,9999,0,0,0,0,0,0,0,0,0,0,0,0,0
3505,190,1390,1580,5000,1580,5000,4,1.5,1.5,0,7,3,69,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
3506,0,2630,2630,5379,2630,5379,4,2.5,2.0,0,8,3,11,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
3507,0,790,790,5800,1460,5800,2,1.0,1.0,0,6,3,72,9999,0,0,0,0,0,0,0,0,0,0,0,0,0
3508,0,3110,3110,35235,2790,35445,4,2.75,2.0,0,9,4,31,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
3509,760,1370,2130,5489,1750,7200,3,1.75,1.0,0,8,3,15,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
3510,1250,3270,4520,9240,3380,9240,4,3.75,1.5,2,10,3,22,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
3511,0,1600,1600,9830,1890,8910,3,2.5,2.0,0,8,4,21,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
3512,620,1330,1950,12500,1760,11520,4,1.75,1.0,0,7,3,51,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
3513,0,2010,2010,8171,2090,8203,4,3.0,2.0,0,8,3,41,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
3514,1250,1300,2550,8976,2220,9477,4,1.75,1.0,0,7,5,36,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
3515,1600,3740,5340,10655,3910,9418,5,3.75,2.5,3,10,4,102,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
3516,0,2000,2000,46902,2420,38130,4,2.0,2.0,0,8,3,37,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
3517,0,2170,2170,5001,1700,6991,3,2.25,2.0,0,8,3,0,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
3518,0,1550,1550,6840,2370,4560,3,1.0,1.5,0,7,3,96,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
3519,0,2790,2790,4550,2590,4550,6,3.0,2.5,0,8,4,108,9999,0,0,1,0,0,0,0,0,0,0,0,0,0
3520,940,1040,1980,273556,2180,217799,3,1.75,1.0,0,6,3,59,16,0,1,0,1,0,0,0,0,0,0,0,0,0
3521,0,1190,1190,1236,1390,1756,2,1.5,3.0,0,7,3,10,9999,0,0,1,0,0,0,0,0,0,0,0,0,0
3522,1290,2360,3650,20150,3220,19800,5,2.75,1.0,0,10,4,39,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
3523,0,1510,1510,4350,1210,5500,3,1.0,1.5,0,6,5,101,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
3524,0,1200,1200,6074,1430,6338,3,2.0,1.0,0,7,3,46,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
3525,1330,1500,2830,8854,2260,8604,5,3.0,1.0,0,8,4,36,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
3526,650,1000,1650,6000,1540,6000,4,2.0,1.0,0,7,5,55,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
3527,0,1710,1710,4600,1740,4455,4,1.5,1.5,0,7,3,90,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
3528,0,1740,1740,4400,1720,4400,3,1.0,1.5,0,7,3,91,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
3529,620,1220,1840,10723,1590,9820,3,1.75,1.0,0,7,4,40,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
3530,0,1820,1820,8585,1740,10088,3,1.5,1.0,0,7,4,52,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
3531,0,3860,3860,6901,3000,8584,5,3.75,2.0,0,7,3,11,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
3532,0,1810,1810,349351,2480,339332,3,1.5,1.5,0,7,3,13,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
3533,0,1030,1030,2271,1439,1387,2,2.0,3.0,0,7,3,16,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
3534,0,1410,1410,7693,1330,8395,4,1.0,1.5,0,7,4,62,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
3535,770,1370,2140,15950,2600,14273,5,2.5,1.0,2,8,4,47,9999,0,0,0,0,0,0,0,0,0,0,0,0,0
3536,900,1030,1930,8400,1780,9520,6,1.5,1.0,0,7,3,43,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
3537,900,1030,1930,8400,1780,9520,6,1.5,1.0,0,7,3,44,9999,0,0,0,0,0,0,0,0,0,0,0,0,0
3538,0,1930,1930,5400,1500,3340,4,3.5,1.5,2,7,3,94,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
3539,0,2210,2210,7214,2270,7246,4,2.5,2.0,0,8,3,11,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
3540,0,1360,1360,11175,1340,9702,4,1.0,1.0,0,7,3,54,9999,0,0,1,0,0,0,0,0,0,0,0,0,0
3541,900,930,1830,7969,1790,7425,3,1.75,1.0,0,7,3,64,6,0,1,0,0,0,0,0,1,0,0,0,0,0
3542,700,1420,2120,6710,1880,6960,3,2.25,1.0,0,7,5,55,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
3543,0,2700,2700,4590,2080,3570,4,2.5,2.0,0,8,3,12,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
3544,910,2250,3160,35225,3460,17223,4,2.5,2.0,1,9,3,22,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
3545,0,2770,2770,13129,2400,13129,4,2.25,2.0,0,8,4,36,9999,0,0,0,0,0,0,0,0,0,0,0,0,0
3546,0,2240,2240,41339,2900,45738,3,2.5,1.0,0,9,4,69,22,0,1,0,0,0,0,0,0,0,0,1,0,0
3547,0,2570,2570,6466,2520,6667,4,2.5,2.0,0,9,3,15,9999,0,0,0,0,0,0,0,0,0,0,0,1,0
3548,0,880,880,12000,1960,9395,2,1.0,1.0,0,7,3,75,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
3549,0,1820,1820,9670,2160,11424,3,2.25,2.0,0,8,3,30,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
3550,550,1110,1660,7184,1640,7200,4,2.25,1.0,0,7,3,51,9999,0,0,0,0,0,0,0,0,0,0,0,1,0
3551,0,2200,2200,10800,1430,10800,4,3.0,1.0,0,6,3,54,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
3552,180,1460,1640,3844,1230,3844,4,1.0,1.5,0,7,4,87,9999,0,0,1,0,0,0,0,0,0,0,0,0,0
3553,890,760,1650,3504,1480,3504,4,2.0,1.0,0,7,3,64,2,0,1,0,1,0,0,0,0,0,0,0,0,0
3554,0,1420,1420,5170,2250,7700,3,1.75,1.0,0,7,4,51,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
3555,0,1270,1270,3840,1270,4175,3,1.0,1.5,0,7,3,89,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
3556,0,1070,1070,4000,1090,4000,3,1.0,1.0,0,7,4,44,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
3557,200,860,1060,3040,1470,3814,2,1.0,1.0,0,7,3,90,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
3558,950,1240,2190,7149,3500,7149,3,2.25,1.0,1,8,4,51,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
3559,0,1940,1940,217800,2580,83558,3,2.25,2.0,0,9,3,24,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
3560,240,1060,1300,877,1320,1414,3,2.5,2.0,0,7,3,6,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
3561,0,1330,1330,12500,2310,12500,3,1.5,1.0,0,7,3,49,9999,0,0,1,0,0,0,0,0,0,0,0,0,0
3562,310,1630,1940,9100,2080,9100,3,2.25,1.0,0,8,4,48,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
3563,0,2100,2100,15480,1330,15657,3,1.75,1.0,0,7,3,31,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
3564,310,980,1290,5500,1680,5000,3,1.0,1.0,0,7,3,63,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
3565,780,780,1560,1750,1850,3600,2,1.75,1.0,0,6,4,110,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
3566,1300,1330,2630,6500,2520,6500,3,1.75,1.0,0,7,3,56,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
3567,0,2100,2100,6021,2091,7547,3,2.5,2.0,0,7,3,22,9999,0,0,0,0,0,0,0,0,0,0,0,1,0
3568,0,2070,2070,54557,2190,49658,3,2.75,2.0,0,8,3,18,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
3569,0,2960,2960,28005,3510,35248,4,2.5,2.0,0,10,3,25,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
3570,0,1300,1300,3608,1510,3608,2,2.0,1.0,0,7,3,11,9999,0,0,0,0,0,0,0,0,0,0,0,0,0
3571,0,2520,2520,7731,2000,7704,4,2.5,2.0,0,9,3,20,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
3572,0,1150,1150,6000,1210,7700,3,1.0,1.5,0,7,3,87,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
3573,600,1430,2030,9600,1820,14600,4,2.0,1.5,0,6,3,67,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
3574,400,1480,1880,7400,1820,8660,3,1.5,1.0,0,8,3,46,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
3575,0,2320,2320,11250,1620,11250,2,1.0,2.0,0,6,4,73,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
3576,0,1050,1050,7500,2540,13680,2,1.0,1.5,3,6,4,105,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
3577,0,3030,3030,13068,2940,11999,4,2.5,2.0,0,9,3,36,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
3578,0,530,530,33278,2830,14311,1,0.75,1.0,2,4,4,64,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
3579,0,1090,1090,9600,1240,9620,3,1.5,1.0,0,7,4,46,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
3580,890,1330,2220,4060,1930,5625,3,2.25,1.0,0,7,3,21,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
3581,0,1430,1430,5999,1600,5999,3,2.25,2.0,0,7,3,27,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
3582,1010,2770,3780,6000,2660,6000,4,4.5,2.0,4,11,4,105,38,0,1,1,0,0,0,0,0,0,0,0,0,0
3583,780,780,1560,4920,1760,7510,2,1.0,1.0,0,6,4,67,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
3584,910,1310,2220,4200,2020,4940,4,2.25,1.5,0,8,5,83,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
3585,0,1140,1140,8340,1140,8340,3,1.5,1.0,0,7,3,54,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
3586,0,2540,2540,11100,1560,11100,4,2.5,1.0,0,7,5,57,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
3587,0,1440,1440,6232,1740,5999,3,2.25,2.0,0,7,3,30,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
3588,500,1070,1570,9500,2250,9583,3,2.25,1.0,0,7,4,38,9999,0,0,0,0,0,0,0,0,0,0,0,0,0
3589,460,1400,1860,9576,1860,9576,4,2.25,1.0,0,7,3,52,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
3590,990,1450,2440,4750,1420,5940,5,3.0,1.0,0,9,3,8,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
3591,860,1240,2100,8800,2000,8800,4,2.5,1.0,2,7,4,54,9999,0,0,0,0,0,0,0,0,0,0,0,1,0
3592,0,2150,2150,27540,2150,27540,4,2.5,2.0,0,8,3,17,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
3593,0,2440,2440,18674,2530,10603,3,2.5,2.0,0,8,4,20,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
3594,0,1930,1930,7480,1480,7705,5,1.5,2.0,0,7,3,48,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
3595,0,1830,1830,9610,1970,10754,4,2.0,1.0,0,7,3,51,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
3596,720,1130,1850,6519,1280,6664,4,3.5,2.0,0,7,3,28,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
3597,0,3210,3210,5000,1360,5000,4,3.5,3.0,0,9,3,0,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
